시군구,번지,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,3,"30,000",0,11,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,4,"23,000",0,10,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,201912,4,"5,000",160,15,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,4,"30,000",0,29,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,5,"31,000",0,17,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201912,6,"50,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201912,6,"50,000",0,25,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,7,"40,000",0,29,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,201912,7,"4,000",140,36,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,8,"47,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,8,"30,000",0,10,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,8,"40,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,9,"33,000",0,13,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,9,"30,000",0,14,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,9,"30,000",0,14,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,201912,10,"10,000",110,35,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,11,"29,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,11,"45,000",0,36,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201912,11,"24,000",0,33,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,11,"45,000",0,36,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,12,"42,000",0,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201912,13,"50,000",0,29,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,13,"40,000",0,11,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201912,17,"53,000",0,31,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,201912,17,180,180,31,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,19,"32,000",0,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201912,20,"48,000",0,11,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,21,"41,000",0,27,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,22,"41,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,162.626,201912,22,"48,000",0,43,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,23,"30,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,25,"39,000",0,12,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,26,"40,000",0,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201912,26,"50,000",0,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,26,"31,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,26,"30,000",0,22,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,27,"30,000",0,13,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,27,"30,000",0,32,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,201912,27,"42,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,28,"30,000",0,3,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,201912,28,"30,000",0,3,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,196.976,201912,28,"65,000",0,45,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,196.976,201912,28,"65,000",0,45,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,201912,30,"50,000",0,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,2,"35,000",0,33,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,2,"30,000",0,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,3,"32,500",0,6,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,4,"32,000",0,35,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,202001,5,"4,000",90,4,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,5,"34,000",0,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202001,5,"50,000",0,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,6,"31,000",0,25,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202001,6,"51,000",0,40,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,6,"35,000",0,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,6,"39,000",0,12,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,6,"35,000",0,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202001,9,"23,000",0,35,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202001,9,"23,000",0,35,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,10,"40,000",0,34,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,12,"43,000",0,28,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,12,"40,000",0,31,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,13,"30,000",0,4,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,13,"38,000",0,20,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,13,"32,000",0,38,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,196.976,202001,14,"65,000",0,45,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202001,14,"50,000",0,30,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,15,"38,000",0,26,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,16,"38,000",0,27,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,16,"29,000",0,11,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202001,16,"50,000",0,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,16,"25,000",0,5,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,202001,17,"3,000",100,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,20,"30,000",0,39,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,21,"40,000",0,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,23,"30,000",0,29,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202001,28,"50,000",0,27,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,29,"41,000",0,34,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,202001,30,"5,000",150,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,202001,31,"3,000",110,34,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202001,31,"42,000",0,17,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,31,"29,000",0,6,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202001,31,"29,000",0,6,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,1,"52,000",0,35,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,1,"32,000",0,27,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,2,"30,000",0,29,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,4,"31,000",0,18,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,6,"40,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,7,"28,000",0,19,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,8,"35,000",0,6,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,202002,9,"3,000",130,14,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,10,"53,000",0,19,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,10,"28,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,11,"51,000",0,4,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,11,"50,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,11,"50,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,12,"33,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,12,"38,000",0,26,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,12,"25,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,12,"27,000",0,9,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,12,"33,000",0,32,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,13,"32,000",0,32,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,13,"32,000",0,32,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,13,"34,000",0,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,14,"50,000",0,9,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,14,"50,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,202002,15,"3,000",140,12,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,17,"38,500",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,20,"32,000",0,19,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,20,"49,000",0,20,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,21,"29,000",0,38,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,21,"34,000",0,12,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,21,"38,000",0,13,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,22,"30,000",0,37,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,202002,24,"4,000",140,23,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202002,25,"35,000",0,13,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,25,"48,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,25,"48,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,27,"49,000",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,27,"38,000",0,12,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202002,27,"51,000",0,26,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202002,28,"42,000",0,8,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202003,2,"38,000",0,30,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202003,4,"39,000",0,39,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202003,7,"29,000",0,15,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202003,7,"48,000",0,11,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202003,8,"40,000",0,32,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202003,8,"40,000",0,32,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,124.816,202003,10,"10,000",100,39,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,99.126,202003,11,"4,000",90,20,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202003,11,"49,000",0,9,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202003,11,"39,000",0,6,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202003,12,"30,000",0,14,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202003,18,"50,000",0,4,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202003,18,"28,500",0,2,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202003,19,"29,000",0,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202003,19,"29,000",0,16,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202003,23,"41,000",0,39,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202003,23,"41,000",0,39,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202003,29,"31,000",0,9,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202003,31,"30,000",0,40,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202003,31,"43,000",0,22,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202004,8,"35,000",0,38,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202004,10,"30,000",0,25,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202004,14,"47,000",0,13,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,152.652,202004,17,"46,500",0,7,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202004,17,"33,000",0,31,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202004,19,"38,000",0,18,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,월세,152.652,202004,23,"3,000",160,10,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202004,23,"28,000",0,22,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202004,24,"34,000",0,24,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202004,25,"28,000",0,12,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202004,25,"38,000",0,31,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,124.816,202004,28,"39,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202004,29,"29,000",0,21,2010,대농로 17
충청북도 청주흥덕구 복대동,3379,신영지웰시티 1차,전세,99.126,202004,29,"31,000",0,11,2010,대농로 17
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,월세,84.9378,201907,14,"1,700",65,14,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,84.9378,201908,20,"17,000",0,12,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,84.9378,201909,1,"18,000",0,4,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,월세,79.3718,201909,7,"7,000",30,7,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,84.9378,201909,9,"18,000",0,6,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,84.9378,201909,27,"17,000",0,6,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,79.3718,201910,7,"15,000",0,6,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,79.3718,201910,14,"17,000",0,9,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,79.3718,201911,16,"17,000",0,11,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,84.9378,201911,29,"18,500",0,9,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,79.3718,201911,30,"16,000",0,5,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,79.3718,202001,4,"17,000",0,5,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,월세,79.3718,202001,29,"3,000",30,7,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,84.9378,202002,1,"18,500",0,4,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,월세,79.3718,202002,5,"1,000",70,6,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,84.9378,202003,28,"20,000",0,7,2004,증안로 100
충청북도 청주흥덕구 복대동,3033,아름다운나날2차,전세,84.9378,202004,18,"19,500",0,7,2004,증안로 100
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201905,8,"12,000",0,9,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201905,9,"14,000",0,3,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201905,15,"10,000",0,13,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201905,18,"15,500",0,5,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201905,18,"15,000",0,11,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201905,23,"13,000",0,14,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201905,24,"15,000",0,6,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201905,25,"15,000",0,4,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201905,26,"13,000",0,3,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201905,26,"14,000",0,1,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,월세,59.3291,201905,27,"1,000",55,10,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201906,9,"13,700",0,7,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201906,9,"12,500",0,2,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201906,11,"12,000",0,9,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201906,14,"13,500",0,7,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201906,20,"14,500",0,8,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201906,21,"12,000",0,6,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,월세,59.3291,201906,26,"2,000",50,11,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201906,27,"12,000",0,3,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201907,2,"14,500",0,7,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,3,"11,000",0,3,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,월세,59.3291,201907,3,"1,700",40,4,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,8,"13,500",0,8,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,8,"14,000",0,15,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,9,"11,000",0,8,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,13,"13,500",0,12,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201907,15,"13,000",0,12,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,18,"13,000",0,11,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,20,"12,000",0,11,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201907,21,"13,500",0,1,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,22,"14,300",0,14,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,25,"13,000",0,5,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201907,27,"12,000",0,7,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,29,"13,500",0,9,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201907,29,"14,500",0,13,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201908,1,"11,000",0,10,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,월세,59.293,201908,4,"1,000",55,10,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201908,5,"12,000",0,9,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201908,9,"14,000",0,11,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201908,14,"13,000",0,11,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201908,15,"13,000",0,10,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201908,20,"13,000",0,12,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201908,21,"13,000",0,8,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201908,24,"13,000",0,11,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201908,29,"10,000",0,1,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201908,31,"13,000",0,13,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201909,2,"14,500",0,3,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201909,5,"13,000",0,7,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,월세,59.3291,201909,5,"1,000",50,4,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201909,6,"12,000",0,7,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201909,6,"12,000",0,7,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,월세,59.3291,201909,7,"1,000",53,12,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201909,15,"12,000",0,5,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,월세,59.3291,201909,18,600,50,12,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201909,18,"13,500",0,14,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.3291,201909,19,"13,000",0,7,2003,증안로 21
충청북도 청주흥덕구 복대동,2456,아름다운나날영조1,전세,59.293,201909,21,"13,000",0,10,2003,증안로 21
